Sample Names	MutationType	CNV48A	CNV48B
PD53343c	5-8:LOH:0-100kb	1.0	0.0
PD53343c	5-8:LOH:100kb-1Mb	1.0	0.0
PD53343c	5-8:LOH:1Mb-10Mb	1.0	0.0
PD53343c	5-8:LOH:10Mb-40Mb	1.0	0.0
PD53343c	5-8:LOH:>40Mb	1.0	0.0
PD53343c	9+:LOH:0-100kb	1.0	0.0
PD53343c	9+:LOH:100kb-1Mb	1.0	0.0
PD53343c	9+:LOH:1Mb-10Mb	1.0	0.0
PD53343c	9+:LOH:10Mb-40Mb	1.0	0.0
PD53343c	9+:LOH:>40Mb	1.0	0.0
PD53343c	2:het:0-100kb	1.0	0.0
PD53343c	2:het:100kb-1Mb	1.0	0.0
PD53343c	2:het:1Mb-10Mb	1.0	0.0
PD53343c	2:het:10Mb-40Mb	1.0	0.0
PD53343c	2:het:>40Mb	1.0	0.0
PD53343c	3-4:het:0-100kb	1.0	0.0
PD53343c	3-4:het:100kb-1Mb	1.0	0.0
PD53343c	3-4:het:1Mb-10Mb	1.0	0.0
PD53343c	3-4:het:10Mb-40Mb	1.0	0.0
PD53343c	3-4:het:>40Mb	1.0	0.0
PD53343c	5-8:het:0-100kb	1.0	0.0
PD53343c	5-8:het:100kb-1Mb	1.0	0.0
PD53343c	5-8:het:1Mb-10Mb	1.0	0.0
PD53343c	5-8:het:10Mb-40Mb	1.0	0.0
PD53343c	5-8:het:>40Mb	1.0	0.0
PD53343c	9+:het:0-100kb	1.0	0.0
PD53343c	9+:het:100kb-1Mb	1.0	0.0
PD53343c	9+:het:1Mb-10Mb	1.0	0.0
PD53343c	9+:het:10Mb-40Mb	1.0	0.0
PD53343c	9+:het:>40Mb	1.0	0.0
PD53343d	0:homdel:0-100kb	1.0	0.0
PD53343d	0:homdel:100kb-1Mb	1.0	0.0
PD53343d	0:homdel:>1Mb	1.0	0.0
PD53343d	1:LOH:0-100kb	1.0	0.0
PD53343d	1:LOH:100kb-1Mb	1.0	0.0
PD53343d	1:LOH:1Mb-10Mb	1.0	0.0
PD53343d	1:LOH:10Mb-40Mb	1.0	0.0
PD53343d	1:LOH:>40Mb	1.0	0.0
PD53343d	2:LOH:0-100kb	1.0	0.0
PD53343d	2:LOH:100kb-1Mb	1.0	0.0
PD53343d	2:LOH:1Mb-10Mb	1.0	0.0
PD53343d	2:LOH:10Mb-40Mb	1.0	0.0
PD53343d	2:LOH:>40Mb	1.0	0.0
PD53343d	3-4:LOH:0-100kb	1.0	0.0
PD53343d	3-4:LOH:100kb-1Mb	1.0	0.0
PD53343d	3-4:LOH:1Mb-10Mb	1.0	0.0
PD53343d	3-4:LOH:10Mb-40Mb	1.0	0.0
PD53343d	3-4:LOH:>40Mb	1.0	0.0
PD53343d	5-8:LOH:0-100kb	1.0	0.0
PD53343d	5-8:LOH:100kb-1Mb	1.0	0.0
PD53343d	5-8:LOH:1Mb-10Mb	1.0	0.0
PD53343d	5-8:LOH:10Mb-40Mb	1.0	0.0
PD53343d	5-8:LOH:>40Mb	1.0	0.0
PD53343d	9+:LOH:0-100kb	1.0	0.0
PD53343d	9+:LOH:100kb-1Mb	1.0	0.0
PD53343d	9+:LOH:1Mb-10Mb	1.0	0.0
PD53343d	9+:LOH:10Mb-40Mb	1.0	0.0
PD53343d	9+:LOH:>40Mb	1.0	0.0
PD53343d	2:het:0-100kb	1.0	0.0
PD53343d	2:het:100kb-1Mb	1.0	0.0
PD53343d	2:het:1Mb-10Mb	1.0	0.0
PD53343d	2:het:10Mb-40Mb	1.0	0.0
PD53343d	2:het:>40Mb	1.0	0.0
PD53343d	3-4:het:0-100kb	1.0	0.0
PD53343d	3-4:het:100kb-1Mb	1.0	0.0
PD53343d	3-4:het:1Mb-10Mb	1.0	0.0
PD53343d	3-4:het:10Mb-40Mb	1.0	0.0
PD53343d	3-4:het:>40Mb	1.0	0.0
PD53343d	5-8:het:0-100kb	1.0	0.0
PD53343d	5-8:het:100kb-1Mb	1.0	0.0
PD53343d	5-8:het:1Mb-10Mb	1.0	0.0
PD53343d	5-8:het:10Mb-40Mb	1.0	0.0
PD53343d	5-8:het:>40Mb	1.0	0.0
PD53343d	9+:het:0-100kb	1.0	0.0
PD53343d	9+:het:100kb-1Mb	1.0	0.0
PD53343d	9+:het:1Mb-10Mb	1.0	0.0
PD53343d	9+:het:10Mb-40Mb	1.0	0.0
PD53343d	9+:het:>40Mb	1.0	0.0
PD53343e	0:homdel:0-100kb	0.9999869687149211	1.303128507884866e-05
PD53343e	0:homdel:100kb-1Mb	0.9999842673306524	1.5732669347659738e-05
PD53343e	0:homdel:>1Mb	0.9693607456225191	0.030639254377481075
PD53343e	1:LOH:0-100kb	0.9373872701349798	0.06261272986502021
PD53343e	1:LOH:100kb-1Mb	0.9142168962472399	0.08578310375276016
PD53343e	1:LOH:1Mb-10Mb	0.7556976600637766	0.2443023399362234
PD53343e	1:LOH:10Mb-40Mb	1.9608666563275752e-05	0.9999803913334367
PD53343e	1:LOH:>40Mb	0.5921246595775135	0.40787534042248647
PD53343e	2:LOH:0-100kb	0.9195617934472079	0.0804382065527921
PD53343e	2:LOH:100kb-1Mb	0.9530841458505723	0.04691585414942764
PD53343e	2:LOH:1Mb-10Mb	0.9800683673233528	0.019931632676647226
PD53343e	2:LOH:10Mb-40Mb	0.965206107952414	0.034793892047585984
PD53343e	2:LOH:>40Mb	0.9970670468294583	0.002932953170541667
PD53343e	3-4:LOH:0-100kb	0.9926816810068514	0.007318318993148578
PD53343e	3-4:LOH:100kb-1Mb	0.9843343451245168	0.015665654875483305
PD53343e	3-4:LOH:1Mb-10Mb	0.9925554287199416	0.007444571280058359
PD53343e	3-4:LOH:10Mb-40Mb	0.9904199310634536	0.009580068936546386
PD53343e	3-4:LOH:>40Mb	0.9876536995788542	0.01234630042114577
PD53343e	5-8:LOH:0-100kb	0.9999970946738492	2.9053261507631646e-06
PD53343e	5-8:LOH:100kb-1Mb	0.9999989164385377	1.0835614623295465e-06
PD53343e	5-8:LOH:1Mb-10Mb	0.9999987375461323	1.2624538677980872e-06
PD53343e	5-8:LOH:10Mb-40Mb	0.9435451309895658	0.05645486901043418
PD53343e	5-8:LOH:>40Mb	0.998535394393162	0.0014646056068379396
PD53343e	9+:LOH:0-100kb	0.9999612281125709	3.877188742910595e-05
PD53343e	9+:LOH:100kb-1Mb	0.9999992717638749	7.282361250191421e-07
PD53343e	9+:LOH:1Mb-10Mb	0.9999827071109766	1.7292889023369095e-05
PD53343e	9+:LOH:10Mb-40Mb	0.9999574619285166	4.2538071483279635e-05
PD53343e	9+:LOH:>40Mb	0.9693607457000284	0.030639254299971632
PD53343e	2:het:0-100kb	0.9340169961867377	0.06598300381326226
PD53343e	2:het:100kb-1Mb	0.7321509274114696	0.26784907258853047
PD53343e	2:het:1Mb-10Mb	0.014853572471369885	0.98514642752863
PD53343e	2:het:10Mb-40Mb	0.08052903503477983	0.9194709649652203
PD53343e	2:het:>40Mb	0.002824593358786096	0.9971754066412138
PD53343e	3-4:het:0-100kb	0.9768551345267242	0.02314486547327568
PD53343e	3-4:het:100kb-1Mb	0.9783714037949606	0.021628596205039503
PD53343e	3-4:het:1Mb-10Mb	0.9732820952176617	0.026717904782338264
PD53343e	3-4:het:10Mb-40Mb	0.9935098523571069	0.006490147642893099
PD53343e	3-4:het:>40Mb	0.9991463681195834	0.0008536318804165552
PD53343e	5-8:het:0-100kb	0.9835930976784948	0.016406902321505216
PD53343e	5-8:het:100kb-1Mb	0.9811873790148022	0.018812620985197842
PD53343e	5-8:het:1Mb-10Mb	0.9812184322379122	0.018781567762087864
PD53343e	5-8:het:10Mb-40Mb	0.9898479568490646	0.01015204315093552
PD53343e	5-8:het:>40Mb	0.9999997827332334	2.172667666252226e-07
PD53343e	9+:het:0-100kb	0.990345742678238	0.009654257321761974
PD53343e	9+:het:100kb-1Mb	0.9892363868337244	0.0107636131662756
PD53343e	9+:het:1Mb-10Mb	0.995318778188127	0.0046812218118730585
PD53343e	9+:het:10Mb-40Mb	0.96239637678044	0.03760362321955997
PD53343e	9+:het:>40Mb	0.9957687894024891	0.004231210597510825
PD53343f	0:homdel:0-100kb	0.9999980897108293	1.9102891706898576e-06
PD53343f	0:homdel:100kb-1Mb	0.9999976937027326	2.306297267376775e-06
PD53343f	0:homdel:>1Mb	0.9953879693067242	0.00461203069327578
PD53343f	1:LOH:0-100kb	0.9903034129289263	0.00969658707107368
PD53343f	1:LOH:100kb-1Mb	0.9864316650799582	0.013568334920041902
PD53343f	1:LOH:1Mb-10Mb	0.9547542106014261	0.045245789398573905
PD53343f	1:LOH:10Mb-40Mb	0.00013374927883161926	0.9998662507211683
PD53343f	1:LOH:>40Mb	0.908284403268145	0.09171559673185509
PD53343f	2:LOH:0-100kb	0.987339380466255	0.01266061953374499
PD53343f	2:LOH:100kb-1Mb	0.9928357156908006	0.007164284309199404
PD53343f	2:LOH:1Mb-10Mb	0.997027644566248	0.0029723554337518937
PD53343f	2:LOH:10Mb-40Mb	0.9947434466682228	0.0052565533317772
PD53343f	2:LOH:>40Mb	0.9995689768736884	0.0004310231263115786
PD53343f	3-4:LOH:0-100kb	0.9989204586688468	0.0010795413311531184
PD53343f	3-4:LOH:100kb-1Mb	0.9976724397633873	0.002327560236612751
PD53343f	3-4:LOH:1Mb-10Mb	0.9989017158381491	0.0010982841618508525
PD53343f	3-4:LOH:10Mb-40Mb	0.9985840727637565	0.0014159272362434955
PD53343f	3-4:LOH:>40Mb	0.9981708720917174	0.0018291279082826577
PD53343f	5-8:LOH:0-100kb	0.9999995741045423	4.258954576246833e-07
PD53343f	5-8:LOH:100kb-1Mb	0.9999998411595933	1.5884040670185497e-07
PD53343f	5-8:LOH:1Mb-10Mb	0.9999998149355404	1.8506445955238144e-07
PD53343f	5-8:LOH:10Mb-40Mb	0.9913053279694947	0.008694672030505375
PD53343f	5-8:LOH:>40Mb	0.9997850334442723	0.00021496655572774787
PD53343f	9+:LOH:0-100kb	0.9999943162057077	5.683794292386882e-06
PD53343f	9+:LOH:100kb-1Mb	0.9999998932471381	1.0675286194452104e-07
PD53343f	9+:LOH:1Mb-10Mb	0.9999974649822657	2.5350177343041564e-06
PD53343f	9+:LOH:10Mb-40Mb	0.9999937640790516	6.2359209484607114e-06
PD53343f	9+:LOH:>40Mb	0.9953879693187047	0.004612030681295264
PD53343f	2:het:0-100kb	0.9897503273424588	0.010249672657541255
PD53343f	2:het:100kb-1Mb	0.9491010278809766	0.05089897211902346
PD53343f	2:het:1Mb-10Mb	0.09326203634590134	0.9067379636540986
PD53343f	2:het:10Mb-40Mb	0.374005481628767	0.6259945183712329
PD53343f	2:het:>40Mb	0.018956818852338075	0.981043181147662
PD53343f	3-4:het:0-100kb	0.9965388075220497	0.0034611924779503382
PD53343f	3-4:het:100kb-1Mb	0.9967698216568595	0.003230178343140554
PD53343f	3-4:het:1Mb-10Mb	0.9959920106705064	0.0040079893294936815
PD53343f	3-4:het:10Mb-40Mb	0.9990433044585071	0.0009566955414928557
PD53343f	3-4:het:>40Mb	0.9998747740999023	0.00012522590009771497
PD53343f	5-8:het:0-100kb	0.997560743289707	0.0024392567102930647
PD53343f	5-8:het:100kb-1Mb	0.9971972429097308	0.0028027570902692993
PD53343f	5-8:het:1Mb-10Mb	0.9972019446675608	0.0027980553324390557
PD53343f	5-8:het:10Mb-40Mb	0.9984987965701692	0.0015012034298308653
PD53343f	5-8:het:>40Mb	0.9999999681506613	3.184933874025643e-08
PD53343f	9+:het:0-100kb	0.9985730166828699	0.0014269833171301235
PD53343f	9+:het:100kb-1Mb	0.9984075240504915	0.0015924759495084995
PD53343f	9+:het:1Mb-10Mb	0.9993110229776311	0.0006889770223689023
PD53343f	9+:het:10Mb-40Mb	0.9943048872644052	0.00569511273559478
PD53343f	9+:het:>40Mb	0.9993774951558544	0.0006225048441456285
PD53343g	0:homdel:0-100kb	1.0	0.0
PD53343g	0:homdel:100kb-1Mb	1.0	0.0
PD53343g	0:homdel:>1Mb	1.0	0.0
PD53343g	1:LOH:0-100kb	1.0	0.0
PD53343g	1:LOH:100kb-1Mb	1.0	0.0
PD53343g	1:LOH:1Mb-10Mb	1.0	0.0
PD53343g	1:LOH:10Mb-40Mb	1.0	0.0
PD53343g	1:LOH:>40Mb	1.0	0.0
PD53343g	2:LOH:0-100kb	1.0	0.0
PD53343g	2:LOH:100kb-1Mb	1.0	0.0
PD53343g	2:LOH:1Mb-10Mb	1.0	0.0
PD53343g	2:LOH:10Mb-40Mb	1.0	0.0
PD53343g	2:LOH:>40Mb	1.0	0.0
PD53343g	3-4:LOH:0-100kb	1.0	0.0
PD53343g	3-4:LOH:100kb-1Mb	1.0	0.0
PD53343g	3-4:LOH:1Mb-10Mb	1.0	0.0
PD53343g	3-4:LOH:10Mb-40Mb	1.0	0.0
PD53343g	3-4:LOH:>40Mb	1.0	0.0
PD53343g	5-8:LOH:0-100kb	1.0	0.0
PD53343g	5-8:LOH:100kb-1Mb	1.0	0.0
PD53343g	5-8:LOH:1Mb-10Mb	1.0	0.0
PD53343g	5-8:LOH:10Mb-40Mb	1.0	0.0
PD53343g	5-8:LOH:>40Mb	1.0	0.0
PD53343g	9+:LOH:0-100kb	1.0	0.0
PD53343g	9+:LOH:100kb-1Mb	1.0	0.0
PD53343g	9+:LOH:1Mb-10Mb	1.0	0.0
PD53343g	9+:LOH:10Mb-40Mb	1.0	0.0
PD53343g	9+:LOH:>40Mb	1.0	0.0
PD53343g	2:het:0-100kb	1.0	0.0
PD53343g	2:het:100kb-1Mb	1.0	0.0
PD53343g	2:het:1Mb-10Mb	1.0	0.0
PD53343g	2:het:10Mb-40Mb	1.0	0.0
PD53343g	2:het:>40Mb	1.0	0.0
PD53343g	3-4:het:0-100kb	1.0	0.0
PD53343g	3-4:het:100kb-1Mb	1.0	0.0
PD53343g	3-4:het:1Mb-10Mb	1.0	0.0
PD53343g	3-4:het:10Mb-40Mb	1.0	0.0
PD53343g	3-4:het:>40Mb	1.0	0.0
PD53343g	5-8:het:0-100kb	1.0	0.0
PD53343g	5-8:het:100kb-1Mb	1.0	0.0
PD53343g	5-8:het:1Mb-10Mb	1.0	0.0
PD53343g	5-8:het:10Mb-40Mb	1.0	0.0
PD53343g	5-8:het:>40Mb	1.0	0.0
PD53343g	9+:het:0-100kb	1.0	0.0
PD53343g	9+:het:100kb-1Mb	1.0	0.0
PD53343g	9+:het:1Mb-10Mb	1.0	0.0
PD53343g	9+:het:10Mb-40Mb	1.0	0.0
PD53343g	9+:het:>40Mb	1.0	0.0
PD53347a	0:homdel:0-100kb	0.9999931151695248	6.884830475288201e-06
PD53347a	0:homdel:100kb-1Mb	0.9999916879341721	8.312065827875815e-06
PD53347a	0:homdel:>1Mb	0.9835750668586455	0.01642493314135443
PD53347a	1:LOH:0-100kb	0.9659132915590175	0.03408670844098244
PD53347a	1:LOH:100kb-1Mb	0.952767308380429	0.047232691619570985
PD53347a	1:LOH:1Mb-10Mb	0.8541182722961488	0.1458817277038511
PD53347a	1:LOH:10Mb-40Mb	3.7113945266808094e-05	0.9999628860547333
PD53347a	1:LOH:>40Mb	0.7331755554258442	0.26682444457415583
PD53347a	2:LOH:0-100kb	0.955826300470848	0.04417369952915192
PD53347a	2:LOH:100kb-1Mb	0.974652136638889	0.02534786336111099
PD53347a	2:LOH:1Mb-10Mb	0.9893696292026788	0.010630370797321194
PD53347a	2:LOH:10Mb-40Mb	0.9813107090744506	0.0186892909255495
PD53347a	2:LOH:>40Mb	0.9984482931380617	0.0015517068619382507
PD53347a	3-4:LOH:0-100kb	0.9961201370605641	0.003879862939435888
PD53347a	3-4:LOH:100kb-1Mb	0.9916617899477089	0.008338210052291049
PD53347a	3-4:LOH:1Mb-10Mb	0.996052967583614	0.003947032416386072
PD53347a	3-4:LOH:10Mb-40Mb	0.9949156101424068	0.005084389857593239
PD53347a	3-4:LOH:>40Mb	0.9934389002084859	0.006561099791514103
PD53347a	5-8:LOH:0-100kb	0.9999984650337732	1.5349662267977852e-06
PD53347a	5-8:LOH:100kb-1Mb	0.9999994275242319	5.724757682451409e-07
PD53347a	5-8:LOH:1Mb-10Mb	0.9999993330103238	6.669896761282687e-07
PD53347a	5-8:LOH:10Mb-40Mb	0.9693573739992851	0.03064262600071485
PD53347a	5-8:LOH:>40Mb	0.9992256734532102	0.0007743265467897022
PD53347a	9+:LOH:0-100kb	0.9999795153654051	2.048463459497547e-05
PD53347a	9+:LOH:100kb-1Mb	0.9999996152525908	3.84747409129015e-07
PD53347a	9+:LOH:1Mb-10Mb	0.9999908636141445	9.136385855489279e-06
PD53347a	9+:LOH:10Mb-40Mb	0.9999775255099392	2.2474490060676164e-05
PD53347a	9+:LOH:>40Mb	0.9835750669008057	0.016424933099194287
PD53347a	2:het:0-100kb	0.9640195587806986	0.03598044121930145
PD53347a	2:het:100kb-1Mb	0.8380244210758124	0.1619755789241876
PD53347a	2:het:1Mb-10Mb	0.027746382218703014	0.9722536177812972
PD53347a	2:het:10Mb-40Mb	0.14219932168338265	0.8578006783166172
PD53347a	2:het:>40Mb	0.005332843228871237	0.9946671567711288
PD53347a	3-4:het:0-100kb	0.9876369630113141	0.012363036988685914
PD53347a	3-4:het:100kb-1Mb	0.9884552395470815	0.011544760452918464
PD53347a	3-4:het:1Mb-10Mb	0.9857040331233855	0.014295966876614599
PD53347a	3-4:het:10Mb-40Mb	0.996560546645313	0.003439453354686994
PD53347a	3-4:het:>40Mb	0.9995488210186285	0.0004511789813714294
PD53347a	5-8:het:0-100kb	0.9912641761690272	0.008735823830972876
PD53347a	5-8:het:100kb-1Mb	0.9899717879889531	0.010028212011046924
PD53347a	5-8:het:1Mb-10Mb	0.9899884890987733	0.010011510901226666
PD53347a	5-8:het:10Mb-40Mb	0.9946105880842512	0.005389411915748766
PD53347a	5-8:het:>40Mb	0.999999885211949	1.1478805092232472e-07
PD53347a	9+:het:0-100kb	0.9948760563374454	0.005123943662554637
PD53347a	9+:het:100kb-1Mb	0.9942842674078535	0.005715732592146536
PD53347a	9+:het:1Mb-10Mb	0.9975213081453278	0.00247869185467227
PD53347a	9+:het:10Mb-40Mb	0.979774230120976	0.020225769879023994
PD53347a	9+:het:>40Mb	0.9977600641283356	0.002239935871664402
PD53349a	0:homdel:0-100kb	0.9999858226060969	1.4177393902981976e-05
PD53349a	0:homdel:100kb-1Mb	0.9999828836376349	1.7116362365124896e-05
PD53349a	0:homdel:>1Mb	0.9667555542221505	0.03324444577784954
PD53349a	1:LOH:0-100kb	0.9322534410991374	0.06774655890086255
PD53349a	1:LOH:100kb-1Mb	0.90737098270738	0.09262901729262
PD53349a	1:LOH:1Mb-10Mb	0.7398016657312928	0.2601983342687072
PD53349a	1:LOH:10Mb-40Mb	1.802349839085615e-05	0.9999819765016092
PD53349a	1:LOH:>40Mb	0.5716187661847281	0.4283812338152718
PD53349a	2:LOH:0-100kb	0.9131018846590845	0.0868981153409155
PD53349a	2:LOH:100kb-1Mb	0.9491675633103969	0.05083243668960304
PD53349a	2:LOH:1Mb-10Mb	0.9783532913889761	0.021646708611023892
PD53349a	2:LOH:10Mb-40Mb	0.962261409361188	0.037738590638812006
PD53349a	2:LOH:>40Mb	0.9968099112082126	0.0031900887917873304
PD53349a	3-4:LOH:0-100kb	0.9920431431310959	0.007956856868904164
PD53349a	3-4:LOH:100kb-1Mb	0.9829799730455663	0.017020026954433658
PD53349a	3-4:LOH:1Mb-10Mb	0.9919059649005517	0.008094035099448308
PD53349a	3-4:LOH:10Mb-40Mb	0.9895861212586314	0.010413878741368591
PD53349a	3-4:LOH:>40Mb	0.9865823900509288	0.01341760994907107
PD53349a	5-8:LOH:0-100kb	0.9999968391459714	3.1608540286233385e-06
PD53349a	5-8:LOH:100kb-1Mb	0.9999988211374612	1.1788625388380352e-06
PD53349a	5-8:LOH:1Mb-10Mb	0.9999986265111854	1.3734888145085966e-06
PD53349a	5-8:LOH:10Mb-40Mb	0.9388832865246874	0.061116713475312626
PD53349a	5-8:LOH:>40Mb	0.9984067849127024	0.0015932150872975024
PD53349a	9+:LOH:0-100kb	0.9999578181988442	4.2181801155801586e-05
PD53349a	9+:LOH:100kb-1Mb	0.9999992077142424	7.922857575583064e-07
PD53349a	9+:LOH:1Mb-10Mb	0.9999811861987495	1.8813801250504775e-05
PD53349a	9+:LOH:10Mb-40Mb	0.9999537208013981	4.627919860188898e-05
PD53349a	9+:LOH:>40Mb	0.9667555543060243	0.03324444569397565
PD53349a	2:het:0-100kb	0.928627867395858	0.07137213260414205
PD53349a	2:het:100kb-1Mb	0.7153000253228134	0.28469997467718655
PD53349a	2:het:1Mb-10Mb	0.013669199126629315	0.9863308008733708
PD53349a	2:het:10Mb-40Mb	0.07450396405211315	0.9254960359478869
PD53349a	2:het:>40Mb	0.002596841577364348	0.9974031584226356
PD53349a	3-4:het:0-100kb	0.9748706558960343	0.0251293441039657
PD53349a	3-4:het:100kb-1Mb	0.9765138068484077	0.023486193151592297
PD53349a	3-4:het:1Mb-10Mb	0.9710003531291893	0.028999646870810726
PD53349a	3-4:het:10Mb-40Mb	0.9929430603865149	0.0070569396134850335
PD53349a	3-4:het:>40Mb	0.9990713593739068	0.0009286406260931879
PD53349a	5-8:het:0-100kb	0.9821758015844497	0.017824198415550253
PD53349a	5-8:het:100kb-1Mb	0.979566584212231	0.02043341578776907
PD53349a	5-8:het:1Mb-10Mb	0.9796002571914728	0.02039974280852717
PD53349a	5-8:het:10Mb-40Mb	0.9889649194259507	0.011035080574049352
PD53349a	5-8:het:>40Mb	0.9999997636242333	2.3637576688378835e-07
PD53349a	9+:het:0-100kb	0.9895055442401482	0.010494455759851768
PD53349a	9+:het:100kb-1Mb	0.9883007830091733	0.011699216990826652
PD53349a	9+:het:1Mb-10Mb	0.9949091522833214	0.005090847716678552
PD53349a	9+:het:10Mb-40Mb	0.9592239291290745	0.04077607087092546
PD53349a	9+:het:>40Mb	0.9953983592503114	0.004601640749688597
PD53349c	0:homdel:0-100kb	0.9999314775035416	6.852249645836763e-05
PD53349c	0:homdel:100kb-1Mb	0.9999172737475966	8.272625240340778e-05
PD53349c	0:homdel:>1Mb	0.8574769100248234	0.14252308997517663
PD53349c	1:LOH:0-100kb	0.7400567060718153	0.2599432939281847
PD53349c	1:LOH:100kb-1Mb	0.6696010441614405	0.33039895583855944
PD53349c	1:LOH:1Mb-10Mb	0.37037001614048576	0.6296299838595143
PD53349c	1:LOH:10Mb-40Mb	3.728935971543912e-06	0.9999962710640284
PD53349c	1:LOH:>40Mb	0.2163425457828806	0.7836574542171194
PD53349c	2:LOH:0-100kb	0.6849346568851331	0.31506534311486695
PD53349c	2:LOH:100kb-1Mb	0.7943719660127327	0.20562803398726723
PD53349c	2:LOH:1Mb-10Mb	0.9033880443485861	0.09661195565141394
PD53349c	2:LOH:10Mb-40Mb	0.8406450241848131	0.15935497581518682
PD53349c	2:LOH:>40Mb	0.9847670399867854	0.015232960013214619
PD53349c	3-4:LOH:0-100kb	0.9626790342212769	0.0373209657787231
PD53349c	3-4:LOH:100kb-1Mb	0.9227727272600642	0.07722727273993583
PD53349c	3-4:LOH:1Mb-10Mb	0.9620549748456473	0.037945025154352774
PD53349c	3-4:LOH:10Mb-40Mb	0.951596991626295	0.04840300837370508
PD53349c	3-4:LOH:>40Mb	0.9383188291848574	0.06168117081514247
PD53349c	5-8:LOH:0-100kb	0.9999847222446305	1.5277755369515933e-05
PD53349c	5-8:LOH:100kb-1Mb	0.9999943020113676	5.6979886323697025e-06
PD53349c	5-8:LOH:1Mb-10Mb	0.9999933612973906	6.638702609428038e-06
PD53349c	5-8:LOH:10Mb-40Mb	0.7606666859855106	0.23933331401448943
PD53349c	5-8:LOH:>40Mb	0.9923459663123299	0.007654033687670148
PD53349c	9+:LOH:0-100kb	0.99979614786098	0.00020385213901993716
PD53349c	9+:LOH:100kb-1Mb	0.999996170510317	3.8294896830723445e-06
PD53349c	9+:LOH:1Mb-10Mb	0.9999090703321877	9.092966781239736e-05
PD53349c	9+:LOH:10Mb-40Mb	0.9997763498662847	0.00022365013371527257
PD53349c	9+:LOH:>40Mb	0.8574769103437557	0.14252308965624425
PD53349c	2:het:0-100kb	0.7291339131190341	0.2708660868809659
PD53349c	2:het:100kb-1Mb	0.34202084374416647	0.6579791562558335
PD53349c	2:het:1Mb-10Mb	0.0028590165370678683	0.9971409834629321
PD53349c	2:het:10Mb-40Mb	0.016382148025553152	0.983617851974447
PD53349c	2:het:>40Mb	0.0005383695259521696	0.9994616304740478
PD53349c	3-4:het:0-100kb	0.8892103845227818	0.11078961547721818
PD53349c	3-4:het:100kb-1Mb	0.8958563079403077	0.10414369205969237
PD53349c	3-4:het:1Mb-10Mb	0.8738542309190194	0.1261457690809806
PD53349c	3-4:het:10Mb-40Mb	0.9667888389764641	0.03321116102353591
PD53349c	3-4:het:>40Mb	0.9955273517901475	0.004472648209852436
PD53349c	5-8:het:0-100kb	0.9193572281533152	0.08064277184668478
PD53349c	5-8:het:100kb-1Mb	0.9084097639909252	0.09159023600907477
PD53349c	5-8:het:1Mb-10Mb	0.9085497515922252	0.09145024840777478
PD53349c	5-8:het:10Mb-40Mb	0.9488268711604426	0.051173128839557325
PD53349c	5-8:het:>40Mb	0.999998857482315	1.1425176850856994e-06
PD53349c	9+:het:0-100kb	0.9512369592837802	0.04876304071621985
PD53349c	9+:het:100kb-1Mb	0.9458792591277723	0.05412074087222776
PD53349c	9+:het:1Mb-10Mb	0.9758644851776186	0.024135514822381483
PD53349c	9+:het:10Mb-40Mb	0.8295528301822018	0.17044716981779826
PD53349c	9+:het:>40Mb	0.9781435925609523	0.021856407439047692
PD53350a	0:homdel:0-100kb	0.9999943255758903	5.674424109634164e-06
PD53350a	0:homdel:100kb-1Mb	0.9999931492578156	6.85074218440609e-06
PD53350a	0:homdel:>1Mb	0.9864235092264557	0.013576490773544173
PD53350a	1:LOH:0-100kb	0.9717366572618126	0.02826334273818738
PD53350a	1:LOH:100kb-1Mb	0.9607452592515956	0.03925474074840443
PD53350a	1:LOH:1Mb-10Mb	0.8766006956411793	0.1233993043588207
PD53350a	1:LOH:10Mb-40Mb	4.503038596892582e-05	0.999954969614031
PD53350a	1:LOH:>40Mb	0.769261669655451	0.23073833034454902
PD53350a	2:LOH:0-100kb	0.9633074633470935	0.036692536652906484
PD53350a	2:LOH:100kb-1Mb	0.9790149949935966	0.02098500500640346
PD53350a	2:LOH:1Mb-10Mb	0.9912221360325907	0.00877786396740924
PD53350a	2:LOH:10Mb-40Mb	0.9845456704782936	0.015454329521706493
PD53350a	2:LOH:>40Mb	0.9987207477508333	0.001279252249166614
PD53350a	3-4:LOH:0-100kb	0.9968000680806367	0.0031999319193632384
PD53350a	3-4:LOH:100kb-1Mb	0.9931176309134597	0.0068823690865403315
PD53350a	3-4:LOH:1Mb-10Mb	0.9967446313267055	0.003255368673294424
PD53350a	3-4:LOH:10Mb-40Mb	0.9958057410513264	0.004194258948673674
PD53350a	3-4:LOH:>40Mb	0.9945861539017009	0.005413846098299042
PD53350a	5-8:LOH:0-100kb	0.9999987348938795	1.2651061204506301e-06
PD53350a	5-8:LOH:100kb-1Mb	0.9999995281704165	4.718295836224022e-07
PD53350a	5-8:LOH:1Mb-10Mb	0.9999994502728606	5.497271393023295e-07
PD53350a	5-8:LOH:10Mb-40Mb	0.9746078210735695	0.025392178926430566
PD53350a	5-8:LOH:>40Mb	0.9993617199211393	0.0006382800788606668
PD53350a	9+:LOH:0-100kb	0.9999831166819919	1.6883318008059977e-05
PD53350a	9+:LOH:100kb-1Mb	0.9999996828945189	3.1710548101306864e-07
PD53350a	9+:LOH:1Mb-10Mb	0.9999924698583529	7.530141647119088e-06
