Sample Names	MutationType	CNV48A	CNV48B
PD53337c	5-8:LOH:0-100kb	0.21545121326842376	0.7845487867315761
PD53337c	5-8:LOH:100kb-1Mb	0.3470232657625009	0.6529767342374991
PD53337c	5-8:LOH:1Mb-10Mb	0.1515640030608834	0.8484359969391165
PD53337c	5-8:LOH:10Mb-40Mb	0.2587441445438635	0.7412558554561365
PD53337c	5-8:LOH:>40Mb	0.12962711207182323	0.8703728879281768
PD53337c	9+:LOH:0-100kb	0.13193669882188486	0.8680633011781153
PD53337c	9+:LOH:100kb-1Mb	0.697657799481818	0.30234220051818195
PD53337c	9+:LOH:1Mb-10Mb	0.04292167577826847	0.9570783242217316
PD53337c	9+:LOH:10Mb-40Mb	0.060284174357017016	0.9397158256429828
PD53337c	9+:LOH:>40Mb	0.060284174357017016	0.9397158256429828
PD53337c	2:het:0-100kb	0.20023223156028466	0.7997677684397154
PD53337c	2:het:100kb-1Mb	0.035051514951375574	0.9649484850486244
PD53337c	2:het:1Mb-10Mb	0.0005090104236295139	0.9994909895763705
PD53337c	2:het:10Mb-40Mb	3.682634581727753e-08	0.9999999631736542
PD53337c	2:het:>40Mb	3.3421222991950104e-08	0.9999999665787771
PD53337c	3-4:het:0-100kb	0.29735876385707505	0.702641236142925
PD53337c	3-4:het:100kb-1Mb	0.14866241548050987	0.8513375845194902
PD53337c	3-4:het:1Mb-10Mb	0.1463321231743987	0.8536678768256013
PD53337c	3-4:het:10Mb-40Mb	0.49858268468421646	0.5014173153157835
PD53337c	3-4:het:>40Mb	0.38820108889972443	0.6117989111002755
PD53337c	5-8:het:0-100kb	0.2593993407340767	0.7406006592659233
PD53337c	5-8:het:100kb-1Mb	0.1048931293122323	0.8951068706877677
PD53337c	5-8:het:1Mb-10Mb	0.23684588248018332	0.7631541175198167
PD53337c	5-8:het:10Mb-40Mb	0.7320944541795712	0.26790554582042886
PD53337c	5-8:het:>40Mb	0.9999680276917234	3.197230827653128e-05
PD53337c	9+:het:0-100kb	0.25544769958592173	0.7445523004140783
PD53337c	9+:het:100kb-1Mb	0.1981905536888536	0.8018094463111463
PD53337c	9+:het:1Mb-10Mb	0.2516751246014796	0.7483248753985204
PD53337c	9+:het:10Mb-40Mb	0.22766168468267717	0.772338315317323
PD53337c	9+:het:>40Mb	0.9857623149638204	0.014237685036179688
PD53338a	0:homdel:0-100kb	0.5166921580813331	0.48330784191866694
PD53338a	0:homdel:100kb-1Mb	0.6740111798798772	0.32598882012012287
PD53338a	0:homdel:>1Mb	0.5524920817868818	0.44750791821311825
PD53338a	1:LOH:0-100kb	0.174215706041953	0.825784293958047
PD53338a	1:LOH:100kb-1Mb	0.14839680012285156	0.8516031998771485
PD53338a	1:LOH:1Mb-10Mb	0.05293896199306795	0.9470610380069322
PD53338a	1:LOH:10Mb-40Mb	0.00915187325840468	0.9908481267415953
PD53338a	1:LOH:>40Mb	0.019681637838144708	0.9803183621618553
PD53338a	2:LOH:0-100kb	0.407236716891043	0.592763283108957
PD53338a	2:LOH:100kb-1Mb	0.7785930975739863	0.22140690242601366
PD53338a	2:LOH:1Mb-10Mb	0.7847222670146976	0.2152777329853025
PD53338a	2:LOH:10Mb-40Mb	0.8476613453304565	0.15233865466954347
PD53338a	2:LOH:>40Mb	0.8348894258257383	0.1651105741742616
PD53338a	3-4:LOH:0-100kb	0.6218743168302918	0.37812568316970824
PD53338a	3-4:LOH:100kb-1Mb	0.9390679779855509	0.06093202201444906
PD53338a	3-4:LOH:1Mb-10Mb	0.917235072110221	0.08276492788977889
PD53338a	3-4:LOH:10Mb-40Mb	0.9792952250429594	0.02070477495704067
PD53338a	3-4:LOH:>40Mb	0.9887081444172582	0.01129185558274184
PD53338a	5-8:LOH:0-100kb	0.7213034179912985	0.27869658200870157
PD53338a	5-8:LOH:100kb-1Mb	0.8335724855060347	0.16642751449396537
PD53338a	5-8:LOH:1Mb-10Mb	0.6273637605111887	0.3726362394888113
PD53338a	5-8:LOH:10Mb-40Mb	0.7668848881818583	0.23311511181814165
PD53338a	5-8:LOH:>40Mb	0.5839599092862242	0.4160400907137758
PD53338a	9+:LOH:0-100kb	0.588887456541303	0.4111125434586969
PD53338a	9+:LOH:100kb-1Mb	0.9560383222759526	0.0439616777240473
PD53338a	9+:LOH:1Mb-10Mb	0.29708915179811485	0.7029108482018851
PD53338a	9+:LOH:10Mb-40Mb	0.37678955688342286	0.6232104431165773
PD53338a	9+:LOH:>40Mb	0.37678955688342286	0.6232104431165773
PD53338a	2:het:0-100kb	0.7023402516873254	0.2976597483126746
PD53338a	2:het:100kb-1Mb	0.2550332969758053	0.7449667030241947
PD53338a	2:het:1Mb-10Mb	0.004776675044959541	0.9952233249550406
PD53338a	2:het:10Mb-40Mb	3.4706902126373514e-07	0.9999996529309788
PD53338a	2:het:>40Mb	3.1497753112821603e-07	0.9999996850224688
PD53338a	3-4:het:0-100kb	0.7995370467919917	0.20046295320800828
PD53338a	3-4:het:100kb-1Mb	0.6220314814951766	0.37796851850482344
PD53338a	3-4:het:1Mb-10Mb	0.6176645415526472	0.38233545844735284
PD53338a	3-4:het:10Mb-40Mb	0.903579145566004	0.09642085443399594
PD53338a	3-4:het:>40Mb	0.8567347182370032	0.14326528176299677
PD53338a	5-8:het:0-100kb	0.7674945374817272	0.23250546251827275
PD53338a	5-8:het:100kb-1Mb	0.524806957191084	0.475193042808916
PD53338a	5-8:het:1Mb-10Mb	0.7452164051903672	0.2547835948096328
PD53338a	5-8:het:10Mb-40Mb	0.9626222525716412	0.03737774742835885
PD53338a	5-8:het:>40Mb	0.9999966074282196	3.3925717804097527e-06
PD53338a	9+:het:0-100kb	0.7637852045882164	0.23621479541178364
PD53338a	9+:het:100kb-1Mb	0.6996577122893362	0.30034228771066374
PD53338a	9+:het:1Mb-10Mb	0.760170105037586	0.239829894962414
PD53338a	9+:het:10Mb-40Mb	0.7353130407656807	0.26468695923431923
PD53338a	9+:het:>40Mb	0.9984698121469548	0.0015301878530451865
PD53342a	0:homdel:0-100kb	0.03259962824636343	0.9674003717536366
PD53342a	0:homdel:100kb-1Mb	0.06118471153685087	0.9388152884631491
PD53342a	0:homdel:>1Mb	0.03745790093777226	0.9625420990622278
PD53342a	1:LOH:0-100kb	0.006606030511538469	0.9933939694884615
PD53342a	1:LOH:100kb-1Mb	0.005462691822122734	0.9945373081778772
PD53342a	1:LOH:1Mb-10Mb	0.0017588600510077038	0.9982411399489922
PD53342a	1:LOH:10Mb-40Mb	0.0002910548574896897	0.9997089451425104
PD53342a	1:LOH:>40Mb	0.0006324376508591584	0.9993675623491408
PD53342a	2:LOH:0-100kb	0.02119627834678372	0.9788037216532163
PD53342a	2:LOH:100kb-1Mb	0.09978474062807052	0.9002152593719295
PD53342a	2:LOH:1Mb-10Mb	0.10305754976086451	0.8969424502391354
PD53342a	2:LOH:10Mb-40Mb	0.1492202539607382	0.8507797460392619
PD53342a	2:LOH:>40Mb	0.1374751107444789	0.8625248892555212
PD53342a	3-4:LOH:0-100kb	0.049285043023429495	0.9507149569765705
PD53342a	3-4:LOH:100kb-1Mb	0.3269580043983074	0.6730419956016926
PD53342a	3-4:LOH:1Mb-10Mb	0.2588900346708499	0.7411099653291501
PD53342a	3-4:LOH:10Mb-40Mb	0.5985347950244421	0.40146520497555804
PD53342a	3-4:LOH:>40Mb	0.7340389946461537	0.2659610053538461
PD53342a	5-8:LOH:0-100kb	0.07542685371830377	0.9245731462816962
PD53342a	5-8:LOH:100kb-1Mb	0.13634979611590436	0.8636502038840956
PD53342a	5-8:LOH:1Mb-10Mb	0.050393705500610925	0.949606294499389
PD53342a	5-8:LOH:10Mb-40Mb	0.09395264639214546	0.9060473536078546
PD53342a	5-8:LOH:>40Mb	0.0423686451596513	0.9576313548403487
PD53342a	9+:LOH:0-100kb	0.04320070097969722	0.9567992990203027
PD53342a	9+:LOH:100kb-1Mb	0.4066997711237053	0.5933002288762947
PD53342a	9+:LOH:1Mb-10Mb	0.013147320250980928	0.986852679749019
PD53342a	9+:LOH:10Mb-40Mb	0.018700959032031773	0.9812990409679683
PD53342a	9+:LOH:>40Mb	0.018700959032031773	0.9812990409679683
PD53342a	2:het:0-100kb	0.06922612213451579	0.9307738778654842
PD53342a	2:het:100kb-1Mb	0.010675717216374423	0.9893242827836256
PD53342a	2:het:1Mb-10Mb	0.00015126478075720248	0.9998487352192428
PD53342a	2:het:10Mb-40Mb	1.0939925545272558e-08	0.9999999890600744
PD53342a	2:het:>40Mb	9.92837280415688e-09	0.9999999900716272
PD53342a	3-4:het:0-100kb	0.11167928539304038	0.8883207146069596
PD53342a	3-4:het:100kb-1Mb	0.04931637211602328	0.9506836278839768
PD53342a	3-4:het:1Mb-10Mb	0.048454702329475095	0.9515452976705249
PD53342a	3-4:het:10Mb-40Mb	0.2280308222212422	0.7719691777787576
PD53342a	3-4:het:>40Mb	0.15860095323051018	0.8413990467694898
PD53342a	5-8:het:0-100kb	0.09424360898848021	0.9057563910115197
PD53342a	5-8:het:100kb-1Mb	0.033640811219155846	0.966359188780844
PD53342a	5-8:het:1Mb-10Mb	0.08441292841467982	0.9155870715853202
PD53342a	5-8:het:10Mb-40Mb	0.4480581981701554	0.5519418018298446
PD53342a	5-8:het:>40Mb	0.9998923818780316	0.00010761812196829224
PD53342a	9+:het:0-100kb	0.09249370195098221	0.9075062980490177
PD53342a	9+:het:100kb-1Mb	0.06840599958532947	0.9315940004146706
PD53342a	9+:het:1Mb-10Mb	0.09083411123192899	0.909165888768071
PD53342a	9+:het:10Mb-40Mb	0.08051601329835603	0.9194839867016439
PD53342a	9+:het:>40Mb	0.9536346579296399	0.046365342070360235
PD53343h	0:homdel:0-100kb	0.16467185513071023	0.8353281448692899
PD53343h	0:homdel:100kb-1Mb	0.2760221382064403	0.7239778617935598
PD53343h	0:homdel:>1Mb	0.18543973233573646	0.8145602676642636
PD53343h	1:LOH:0-100kb	0.03744555119207341	0.9625544488079266
