NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
37	56.015	35.653	13.899	29.945	0.155	0.938	50000.0
38	55.332	34.838	14.024	29.907	0.152	0.938	30000.0
39	57.298	36.882	14.157	31.177	0.167	0.931	30000.0
40	55.512	35.552	14.033	30.606	0.156	0.933	30000.0
41	55.567	35.939	13.743	30.63	0.154	0.929	40000.0
42	53.546	34.875	13.085	29.114	0.151	0.938	20000.0
43	57.753	36.67	14.18	30.556	0.158	0.934	40000.0
44	55.243	34.752	13.655	29.322	0.152	0.938	20000.0
45	57.403	37.312	14.482	32.21	0.167	0.926	30000.0
46	55.39	34.904	13.942	29.69	0.151	0.937	40000.0
47	57.048	35.767	13.981	30.406	0.153	0.932	20000.0
48	55.089	35.939	13.489	30.38	0.157	0.932	20000.0
49	56.008	35.933	13.837	30.033	0.157	0.936	30000.0
50	56.714	36.329	13.81	30.125	0.153	0.935	40000.0
51	56.558	35.753	14.103	30.352	0.157	0.935	30000.0
52	56.972	35.775	14.37	31.283	0.147	0.928	30000.0
53	55.468	35.276	13.564	29.739	0.153	0.937	40000.0
54	56.256	35.53	14.23	30.499	0.149	0.935	40000.0
55	56.224	35.604	14.278	31.257	0.149	0.929	40000.0
56	58.175	37.241	14.78	32.485	0.164	0.922	30000.0
57	57.303	36.17	14.189	30.903	0.156	0.931	30000.0
58	55.557	34.94	13.819	29.82	0.148	0.936	30000.0
59	56.379	36.888	13.895	31.178	0.163	0.925	20000.0
60	55.406	34.649	13.401	28.935	0.151	0.936	20000.0
61	55.681	35.391	13.713	29.946	0.152	0.937	20000.0
62	56.389	36.777	13.882	30.852	0.163	0.931	30000.0
63	53.428	33.896	12.981	28.141	0.148	0.945	60000.0
64	56.952	36.975	14.485	31.827	0.163	0.925	20000.0
65	56.84	36.181	14.064	30.742	0.161	0.931	30000.0
66	57.538	36.924	14.034	30.835	0.169	0.934	30000.0
67	55.207	35.768	13.562	30.123	0.161	0.932	50000.0
68	56.118	36.634	14.166	31.028	0.163	0.931	50000.0
69	57.12	35.758	13.811	29.341	0.153	0.941	40000.0
70	56.233	37.027	14.094	32.073	0.168	0.922	30000.0
71	55.186	35.554	13.599	30.568	0.159	0.928	30000.0
72	57.2	35.967	14.515	30.677	0.155	0.934	40000.0
73	56.343	36.068	13.687	30.559	0.161	0.934	50000.0
74	56.128	35.813	14.144	30.9	0.156	0.933	40000.0
75	53.509	34.126	13.15	29.129	0.148	0.939	30000.0
76	56.159	35.583	13.409	29.151	0.153	0.939	30000.0
77	57.29	36.615	14.293	31.363	0.161	0.929	30000.0
78	56.276	35.267	13.977	29.934	0.15	0.936	50000.0
79	57.072	36.166	14.305	31.149	0.157	0.928	30000.0
80	54.509	34.568	12.975	28.268	0.153	0.944	30000.0
81	57.683	36.697	14.302	31.006	0.164	0.931	30000.0
82	56.638	36.474	13.887	31.079	0.161	0.929	20000.0
83	59.951	37.501	15.147	32.133	0.159	0.926	40000.0
84	56.87	36.12	13.903	30.365	0.161	0.935	30000.0
85	55.941	35.798	14.0	30.941	0.152	0.931	40000.0
86	57.459	37.078	13.955	31.134	0.167	0.93	40000.0
87	54.464	34.818	13.195	29.235	0.154	0.938	50000.0
88	56.098	36.188	13.715	29.926	0.161	0.936	20000.0
89	55.664	35.418	13.916	30.363	0.155	0.931	40000.0
90	57.581	36.589	14.388	30.943	0.161	0.933	40000.0
91	58.88	37.701	14.568	32.118	0.163	0.925	30000.0
92	57.533	36.512	14.443	31.231	0.162	0.928	20000.0
93	56.91	36.467	14.208	30.989	0.167	0.931	30000.0
94	54.395	34.947	13.449	29.797	0.152	0.936	40000.0
95	55.488	35.072	13.312	29.198	0.153	0.94	40000.0
96	55.856	36.443	13.919	30.979	0.161	0.929	30000.0
97	57.029	37.364	14.246	32.062	0.164	0.924	30000.0
98	55.044	35.108	13.391	29.959	0.153	0.934	40000.0
99	56.325	35.763	13.628	29.821	0.161	0.936	30000.0
100	54.702	34.774	13.809	29.989	0.147	0.936	30000.0
