Sample Names	MutationType	CN1	CN2	CN6	CN7	CN8	CN9	CN17
PD53332d	5-8:LOH:10Mb-40Mb	0.0	0.35892964539177036	0.0	0.0	0.0	0.0	0.6410703546082296
PD53332d	5-8:LOH:>40Mb	0.0	0.9927543793900605	0.0	0.007121393462320888	0.0	0.0	0.0001242271476185794
PD53332d	9+:LOH:0-100kb	0.0	0.05236653587661757	0.0	0.9353493567303733	0.0	0.0	0.012284107393009117
PD53332d	9+:LOH:100kb-1Mb	0.0	0.020807847290247292	0.0	0.9775779105234707	0.0	0.0	0.0016142421862820507
PD53332d	9+:LOH:1Mb-10Mb	0.0	0.03710284941458728	0.0	0.9622970350830808	0.0	0.0	0.0006001155023319233
PD53332d	9+:LOH:10Mb-40Mb	0.0	0.8694907736642441	0.0	0.0022190084938626146	0.0	0.0	0.12829021784189323
PD53332d	9+:LOH:>40Mb	0.0	0.9995607912631833	0.0	4.1175819076554084e-05	0.0	0.0	0.00039803291774002274
PD53332d	2:het:0-100kb	0.0	0.6075681625279812	0.0	0.17932249952814508	0.0	0.0	0.2131093379438737
PD53332d	2:het:100kb-1Mb	0.0	0.3078182427600991	0.0	0.6529158774596927	0.0	0.0	0.0392658797802082
PD53332d	2:het:1Mb-10Mb	0.0	0.34254132260020875	0.0	0.14481813678969344	0.0	0.0	0.5126405406100978
PD53332d	2:het:10Mb-40Mb	0.0	0.39887142487632354	0.0	0.0	0.0	0.0	0.6011285751236765
PD53332d	2:het:>40Mb	0.0	0.7806828668102123	0.0	0.21931713318978777	0.0	0.0	0.0
PD53332d	3-4:het:0-100kb	0.0	0.1922031219273534	0.0	0.7847930692275112	0.0	0.0	0.023003808845135452
PD53332d	3-4:het:100kb-1Mb	0.0	0.14466145404108025	0.0	0.8378430108005089	0.0	0.0	0.017495535158410985
PD53332d	3-4:het:1Mb-10Mb	0.0	0.13928415764094623	0.0	0.42697996503788094	0.0	0.0	0.43373587732117275
PD53332d	3-4:het:10Mb-40Mb	0.0	0.41383360384857276	0.0	0.02215504139033886	0.0	0.0	0.5640113547610884
PD53332d	3-4:het:>40Mb	0.0	0.9978139607260804	0.0	0.0008448418049298036	0.0	0.0	0.0013411974689898107
PD53332d	5-8:het:0-100kb	0.0	0.07230075055096655	0.0	0.9072514225961493	0.0	0.0	0.02044782685288412
PD53332d	5-8:het:100kb-1Mb	0.0	0.04446866458509708	0.0	0.9091154420122305	0.0	0.0	0.04641589340267251
PD53332d	5-8:het:1Mb-10Mb	0.0	0.042410367973676054	0.0	0.6806026510282362	0.0	0.0	0.2769869809980877
PD53332d	5-8:het:10Mb-40Mb	0.0	0.2955990371588208	0.0	0.08196724305074932	0.0	0.0	0.6224337197904299
PD53332d	5-8:het:>40Mb	0.0	0.9891529882913633	0.0	0.010846792554950415	0.0	0.0	2.1915368640543127e-07
PD53332d	9+:het:0-100kb	0.0	0.025725319538317963	0.0	0.9729058859294966	0.0	0.0	0.0013687945321855597
PD53332d	9+:het:100kb-1Mb	0.0	0.013590161369122986	0.0	0.9861024512503791	0.0	0.0	0.00030738738049792554
PD53332d	9+:het:1Mb-10Mb	0.0	0.01696868720531407	0.0	0.9824206302821609	0.0	0.0	0.0006106825125250799
PD53332d	9+:het:10Mb-40Mb	0.0	0.6776381891021108	0.0	0.27947360481232497	0.0	0.0	0.042888206085564214
PD53332d	9+:het:>40Mb	0.0	0.984509294064463	0.0	0.015486117456290747	0.0	0.0	4.588479246308369e-06
PD53332e	0:homdel:0-100kb	0.20773479109180656	0.0	0.0	0.0	0.0	0.7922652089081934	0.0
PD53332e	0:homdel:100kb-1Mb	0.17808635065214756	0.0	0.0	0.0	0.0	0.8219136493478525	0.0
PD53332e	0:homdel:>1Mb	0.24428354753460502	0.0	0.0	0.0	0.0	0.755716452465395	0.0
PD53332e	1:LOH:0-100kb	0.15445587478550787	0.0	0.0	0.0	0.0	0.8455441252144921	0.0
PD53332e	1:LOH:100kb-1Mb	0.10075260379922626	0.0	0.0	0.0	0.0	0.8992473962007739	0.0
PD53332e	1:LOH:1Mb-10Mb	0.12525235706180818	0.0	0.0	0.0	0.0	0.8747476429381918	0.0
PD53332e	1:LOH:10Mb-40Mb	0.425793275333251	0.0	0.0	0.0	0.0	0.574206724666749	0.0
PD53332e	1:LOH:>40Mb	0.7652453393699356	0.0	0.0	0.0	0.0	0.23475466063006442	0.0
PD53332e	2:LOH:0-100kb	0.2563325623451862	0.0	0.0	0.0	0.0	0.7436674376548138	0.0
PD53332e	2:LOH:100kb-1Mb	0.2718581839828011	0.0	0.0	0.0	0.0	0.728141816017199	0.0
PD53332e	2:LOH:1Mb-10Mb	0.3138746501229915	0.0	0.0	0.0	0.0	0.6861253498770086	0.0
PD53332e	2:LOH:10Mb-40Mb	0.5106907425920199	0.0	0.0	0.0	0.0	0.4893092574079801	0.0
PD53332e	2:LOH:>40Mb	0.8584479567269533	0.0	0.0	0.0	0.0	0.14155204327304668	0.0
PD53332e	3-4:LOH:0-100kb	0.4735374491186809	0.0	0.0	0.0	0.0	0.5264625508813191	0.0
PD53332e	3-4:LOH:100kb-1Mb	0.41167531834280363	0.0	0.0	0.0	0.0	0.5883246816571963	0.0
PD53332e	3-4:LOH:1Mb-10Mb	0.34450087259569806	0.0	0.0	0.0	0.0	0.6554991274043019	0.0
PD53332e	3-4:LOH:10Mb-40Mb	0.08077563951257062	0.0	0.0	0.0	0.0	0.9192243604874294	0.0
PD53332e	3-4:LOH:>40Mb	0.880185336642654	0.0	0.0	0.0	0.0	0.11981466335734604	0.0
PD53332e	5-8:LOH:0-100kb	0.527587334901788	0.0	0.0	0.0	0.0	0.472412665098212	0.0
PD53332e	5-8:LOH:100kb-1Mb	0.23263589262496326	0.0	0.0	0.0	0.0	0.7673641073750367	0.0
PD53332e	5-8:LOH:1Mb-10Mb	0.272902827687094	0.0	0.0	0.0	0.0	0.727097172312906	0.0
PD53332e	5-8:LOH:10Mb-40Mb	0.2404038024083783	0.0	0.0	0.0	0.0	0.7595961975916218	0.0
PD53332e	5-8:LOH:>40Mb	0.5090277447214108	0.0	0.0	0.0	0.0	0.4909722552785894	0.0
PD53332e	9+:LOH:0-100kb	0.1741480768504938	0.0	0.0	0.0	0.0	0.8258519231495062	0.0
PD53332e	9+:LOH:100kb-1Mb	0.28514604329413673	0.0	0.0	0.0	0.0	0.7148539567058633	0.0
PD53332e	9+:LOH:1Mb-10Mb	0.29458892547611937	0.0	0.0	0.0	0.0	0.7054110745238805	0.0
PD53332e	9+:LOH:10Mb-40Mb	0.4327106987343833	0.0	0.0	0.0	0.0	0.5672893012656168	0.0
PD53332e	9+:LOH:>40Mb	0.4202740917989993	0.0	0.0	0.0	0.0	0.5797259082010007	0.0
PD53332e	2:het:0-100kb	0.05112589159065058	0.0	0.0	0.0	0.0	0.9488741084093494	0.0
PD53332e	2:het:100kb-1Mb	0.04740939142972381	0.0	0.0	0.0	0.0	0.9525906085702762	0.0
PD53332e	2:het:1Mb-10Mb	0.11405411846072547	0.0	0.0	0.0	0.0	0.8859458815392746	0.0
PD53332e	2:het:10Mb-40Mb	0.5082795004505258	0.0	0.0	0.0	0.0	0.49172049954947405	0.0
PD53332e	2:het:>40Mb	0.9913306555254181	0.0	0.0	0.0	0.0	0.008669344474581942	0.0
PD53332e	3-4:het:0-100kb	0.14988035829369498	0.0	0.0	0.0	0.0	0.850119641706305	0.0
PD53332e	3-4:het:100kb-1Mb	0.060306641307460974	0.0	0.0	0.0	0.0	0.939693358692539	0.0
PD53332e	3-4:het:1Mb-10Mb	0.04547751907268501	0.0	0.0	0.0	0.0	0.954522480927315	0.0
PD53332e	3-4:het:10Mb-40Mb	0.3232428266122828	0.0	0.0	0.0	0.0	0.6767571733877171	0.0
PD53332e	3-4:het:>40Mb	0.6906889178168495	0.0	0.0	0.0	0.0	0.3093110821831505	0.0
PD53332e	5-8:het:0-100kb	0.33998659876056325	0.0	0.0	0.0	0.0	0.6600134012394369	0.0
PD53332e	5-8:het:100kb-1Mb	0.09339182980755546	0.0	0.0	0.0	0.0	0.9066081701924446	0.0
PD53332e	5-8:het:1Mb-10Mb	0.17668316594817807	0.0	0.0	0.0	0.0	0.8233168340518219	0.0
PD53332e	5-8:het:10Mb-40Mb	0.046962200617833266	0.0	0.0	0.0	0.0	0.9530377993821667	0.0
PD53332e	5-8:het:>40Mb	0.6030341064222263	0.0	0.0	0.0	0.0	0.39696589357777373	0.0
PD53332e	9+:het:0-100kb	0.06959190460708257	0.0	0.0	0.0	0.0	0.9304080953929174	0.0
PD53332e	9+:het:100kb-1Mb	0.08208850186442374	0.0	0.0	0.0	0.0	0.9179114981355763	0.0
PD53332e	9+:het:1Mb-10Mb	0.21652575477342503	0.0	0.0	0.0	0.0	0.7834742452265749	0.0
PD53332e	9+:het:10Mb-40Mb	0.06248625829998681	0.0	0.0	0.0	0.0	0.937513741700013	0.0
PD53332e	9+:het:>40Mb	0.3249227311042428	0.0	0.0	0.0	0.0	0.6750772688957573	0.0
PD53333f	0:homdel:0-100kb	0.0	0.28064182917657715	0.5972973326112065	0.0	0.0	0.0	0.12206083821221646
PD53333f	0:homdel:100kb-1Mb	0.0	0.388733040365036	0.5562069290204267	0.0	0.0	0.0	0.05506003061453739
PD53333f	0:homdel:>1Mb	0.0	0.5732088421596919	0.2721881090803456	0.0	0.0	0.0	0.15460304875996247
PD53333f	1:LOH:0-100kb	0.0	0.2269628444526297	0.6521404088108549	0.0	0.0	0.0	0.12089674673651556
PD53333f	1:LOH:100kb-1Mb	0.0	0.2604329107027963	0.590820406455489	0.0	0.0	0.0	0.14874668284171474
PD53333f	1:LOH:1Mb-10Mb	0.0	0.06527346611109036	0.08620500745352074	0.0	0.0	0.0	0.8485215264353889
PD53333f	1:LOH:10Mb-40Mb	0.0	0.09743001604646909	0.11267753638540483	0.0	0.0	0.0	0.7898924475681262
PD53333f	1:LOH:>40Mb	0.0	0.3363699852895431	0.6610481827723841	0.0	0.0	0.0	0.0025818319380727646
PD53333f	2:LOH:0-100kb	0.0	0.08541555764406022	0.900924844634608	0.0	0.0	0.0	0.013659597721331814
PD53333f	2:LOH:100kb-1Mb	0.0	0.07438699201218212	0.923918391896554	0.0	0.0	0.0	0.001694616091263894
PD53333f	2:LOH:1Mb-10Mb	0.0	0.13293604478410068	0.6288076619188582	0.0	0.0	0.0	0.23825629329704107
PD53333f	2:LOH:10Mb-40Mb	0.0	0.42195233063438237	0.06959548198541363	0.0	0.0	0.0	0.5084521873802039
PD53333f	2:LOH:>40Mb	0.0	0.9220048982764187	0.004869210897386754	0.0	0.0	0.0	0.07312589082619451
PD53333f	3-4:LOH:0-100kb	0.0	0.2360815542381466	0.5984880268393871	0.0	0.0	0.0	0.16543041892246618
PD53333f	3-4:LOH:100kb-1Mb	0.0	0.2811162384073999	0.37476430812273653	0.0	0.0	0.0	0.34411945346986345
PD53333f	3-4:LOH:1Mb-10Mb	0.0	0.1459591564226362	0.06538607931428972	0.0	0.0	0.0	0.7886547642630741
PD53333f	3-4:LOH:10Mb-40Mb	0.0	0.2232451770066511	0.0016064219834592008	0.0	0.0	0.0	0.7751484010098896
PD53333f	3-4:LOH:>40Mb	0.0	0.8949591065097483	0.023008195004032304	0.0	0.0	0.0	0.08203269848621926
PD53333f	5-8:LOH:0-100kb	0.0	0.5162672214009206	0.20397720286984633	0.0	0.0	0.0	0.27975557572923304
PD53333f	5-8:LOH:100kb-1Mb	0.0	0.3790054421820576	0.04696773825000197	0.0	0.0	0.0	0.5740268195679403
PD53333f	5-8:LOH:1Mb-10Mb	0.0	0.25166611057673816	0.016363927213122822	0.0	0.0	0.0	0.731969962210139
PD53333f	5-8:LOH:10Mb-40Mb	0.0	0.42412731112880603	0.02470144395129538	0.0	0.0	0.0	0.5511712449198987
PD53333f	5-8:LOH:>40Mb	0.0	0.9604436755724145	0.03946887830614379	0.0	0.0	0.0	8.744612144172925e-05
PD53333f	9+:LOH:0-100kb	0.0	0.07093278507247963	0.9169603772480011	0.0	0.0	0.0	0.012106837679519391
PD53333f	9+:LOH:100kb-1Mb	0.0	0.08202988007521572	0.913339836598175	0.0	0.0	0.0	0.00463028332660923
PD53333f	9+:LOH:1Mb-10Mb	0.0	0.4101419781226536	0.5850312613514891	0.0	0.0	0.0	0.004826760525857381
PD53333f	9+:LOH:10Mb-40Mb	0.0	0.8645222360397206	0.042666928665748026	0.0	0.0	0.0	0.09281083529453132
PD53333f	9+:LOH:>40Mb	0.0	0.9386700754831989	0.0610579572106634	0.0	0.0	0.0	0.0002719673061376935
PD53333f	2:het:0-100kb	0.0	0.17351259237206187	0.7822048783085797	0.0	0.0	0.0	0.044282529319358464
PD53333f	2:het:100kb-1Mb	0.0	0.35787239386571523	0.6089119278819709	0.0	0.0	0.0	0.03321567825231391
PD53333f	2:het:1Mb-10Mb	0.0	0.04409399127735328	0.907891406169098	0.0	0.0	0.0	0.04801460255354876
PD53333f	2:het:10Mb-40Mb	0.0	0.03081802514369508	0.9353884726676563	0.0	0.0	0.0	0.03379350218864855
PD53333f	2:het:>40Mb	0.0	0.000591421991538882	0.9994085780084611	0.0	0.0	0.0	0.0
PD53333f	3-4:het:0-100kb	0.0	0.09058617055114235	0.9015253161541833	0.0	0.0	0.0	0.007888513294674429
PD53333f	3-4:het:100kb-1Mb	0.0	0.05127374567687292	0.9442143134594181	0.0	0.0	0.0	0.0045119408637091084
PD53333f	3-4:het:1Mb-10Mb	0.0	0.11445637398602643	0.6262107615978986	0.0	0.0	0.0	0.25933286441607495
PD53333f	3-4:het:10Mb-40Mb	0.0	0.38066692318418105	0.24184678528461015	0.0	0.0	0.0	0.37748629153120883
PD53333f	3-4:het:>40Mb	0.0	0.990705307364989	0.008325786764141922	0.0	0.0	0.0	0.0009689058708690282
PD53333f	5-8:het:0-100kb	0.0	0.2448184666312014	0.7048033531793045	0.0	0.0	0.0	0.05037818018949385
PD53333f	5-8:het:100kb-1Mb	0.0	0.43613846953485874	0.23263053455498175	0.0	0.0	0.0	0.33123099591015953
PD53333f	5-8:het:1Mb-10Mb	0.0	0.16958554651413946	0.024534968759709692	0.0	0.0	0.0	0.8058794847261509
PD53333f	5-8:het:10Mb-40Mb	0.0	0.3927508890717906	0.005519723102377984	0.0	0.0	0.0	0.6017293878258313
PD53333f	5-8:het:>40Mb	0.0	0.9993242625194652	0.0006755763841874938	0.0	0.0	0.0	1.61096347320204e-07
PD53333f	9+:het:0-100kb	0.0	0.04165097673506472	0.9567365347771725	0.0	0.0	0.0	0.0016124884877627848
PD53333f	9+:het:100kb-1Mb	0.0	0.05184317608078126	0.9473036315372837	0.0	0.0	0.0	0.0008531923819350659
PD53333f	9+:het:1Mb-10Mb	0.0	0.3580515872766414	0.6325726460345922	0.0	0.0	0.0	0.009375766688766536
PD53333f	9+:het:10Mb-40Mb	0.0	0.9345278246524787	0.022436740744662665	0.0	0.0	0.0	0.04303543460285864
PD53333f	9+:het:>40Mb	0.0	0.984903053065754	0.015093607011790567	0.0	0.0	0.0	3.3399224555280444e-06
PD53334a	0:homdel:0-100kb	0.10767440244576533	0.0	0.0	0.0	0.0	0.8923255975542348	0.0
PD53334a	0:homdel:100kb-1Mb	0.09067243222240592	0.0	0.0	0.0	0.0	0.9093275677775942	0.0
PD53334a	0:homdel:>1Mb	0.12949605829956246	0.0	0.0	0.0	0.0	0.8705039417004374	0.0
PD53334a	1:LOH:0-100kb	0.07724919225607094	0.0	0.0	0.0038358396795541492	0.0	0.9189149680643749	0.0
PD53334a	1:LOH:100kb-1Mb	0.047807117408178584	0.0	0.0	0.025010860179747796	0.0	0.9271820224120736	0.0
PD53334a	1:LOH:1Mb-10Mb	0.06180255820930745	0.0	0.0	0.0003053808261648913	0.0	0.9378920609645275	0.0
PD53334a	1:LOH:10Mb-40Mb	0.254430444263562	0.0	0.0	1.3692850822771643e-07	0.0	0.7455694188079298	0.0
PD53334a	1:LOH:>40Mb	0.6000252419072464	0.0	0.0	0.0	0.0	0.3999747580927535	0.0
PD53334a	2:LOH:0-100kb	0.09729312989275336	0.0	0.0	0.28935923436214483	0.0	0.6133476357451018	0.0
PD53334a	2:LOH:100kb-1Mb	0.12249195242575336	0.0	0.0	0.16460470341282238	0.0	0.7129033441614243	0.0
PD53334a	2:LOH:1Mb-10Mb	0.1416114410593359	0.0	0.0	0.18572933839707387	0.0	0.6726592205435903	0.0
PD53334a	2:LOH:10Mb-40Mb	0.32319732638341064	0.0	0.0	0.003914740303516878	0.0	0.6728879333130725	0.0
PD53334a	2:LOH:>40Mb	0.7362121958032327	0.0	0.0	0.0	0.0	0.2637878041967673	0.0
PD53334a	3-4:LOH:0-100kb	0.13710652765313194	0.0	0.0	0.5316702184612684	0.0	0.33122325388559964	0.0
PD53334a	3-4:LOH:100kb-1Mb	0.1700170411048716	0.0	0.0	0.3020190617318099	0.0	0.5279638971633186	0.0
PD53334a	3-4:LOH:1Mb-10Mb	0.18811503117466477	0.0	0.0	0.0341084559047736	0.0	0.7777765129205617	0.0
PD53334a	3-4:LOH:10Mb-40Mb	0.038853159722890614	0.0	0.0	0.0003822303263960141	0.0	0.9607646099507133	0.0
PD53334a	3-4:LOH:>40Mb	0.7710364198280166	0.0	0.0	0.0008977255168840659	0.0	0.22806585465509926	0.0
PD53334a	5-8:LOH:0-100kb	0.04356495905740869	0.0	0.0	0.8716705389416222	0.0	0.08476450200096915	0.0
PD53334a	5-8:LOH:100kb-1Mb	0.020354778421631897	0.0	0.0	0.833750132616632	0.0	0.14589508896173617	0.0
PD53334a	5-8:LOH:1Mb-10Mb	0.1387983095802899	0.0	0.0	0.05764202227306686	0.0	0.8035596681466431	0.0
PD53334a	5-8:LOH:10Mb-40Mb	0.12713269235673663	0.0	0.0	0.0	0.0	0.8728673076432635	0.0
PD53334a	5-8:LOH:>40Mb	0.3044231812361589	0.0	0.0	0.05754439347358869	0.0	0.6380324252902523	0.0
PD53334a	9+:LOH:0-100kb	0.014001758264682336	0.0	0.0	0.8417150931999499	0.0	0.14428314853536758	0.0
PD53334a	9+:LOH:100kb-1Mb	0.01378358642624894	0.0	0.0	0.9111299339529211	0.0	0.07508647962083012	0.0
PD53334a	9+:LOH:1Mb-10Mb	0.010096489185637708	0.0	0.0	0.9373688690082398	0.0	0.05253464180612255	0.0
PD53334a	9+:LOH:10Mb-40Mb	0.25201478092556745	0.0	0.0	0.03005454865387999	0.0	0.7179306704205525	0.0
PD53334a	9+:LOH:>40Mb	0.24958895100295955	0.0	0.0	0.0023018743834265047	0.0	0.7481091746136139	0.0
PD53334a	2:het:0-100kb	0.02298749554900982	0.0	0.0	0.04995026175487665	0.0	0.9270622426961136	0.0
PD53334a	2:het:100kb-1Mb	0.021846440348794783	0.0	0.0	0.024321024454585196	0.0	0.95383253519662	0.0
PD53334a	2:het:1Mb-10Mb	0.05589364511965998	0.0	0.0	0.000679599803692707	0.0	0.9434267550766473	0.0
PD53334a	2:het:10Mb-40Mb	0.3223562945769057	0.0	0.0	0.0	0.0	0.6776437054230943	0.0
PD53334a	2:het:>40Mb	0.9813509998969722	0.0	0.0	5.979285467855999e-07	0.0	0.01864840217448113	0.0
PD53334a	3-4:het:0-100kb	0.05556869957717208	0.0	0.0	0.2595503365991352	0.0	0.6848809638236927	0.0
PD53334a	3-4:het:100kb-1Mb	0.01787391060085957	0.0	0.0	0.3769383360935863	0.0	0.6051877533055542	0.0
PD53334a	3-4:het:1Mb-10Mb	0.007368620118091691	0.0	0.0	0.656564976623379	0.0	0.3360664032585294	0.0
