NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
90	53.082	25.941	13.548	23.568	0.078	0.956	30000.0
91	54.252	27.028	13.455	24.062	0.088	0.955	20000.0
92	52.884	26.253	13.612	23.664	0.083	0.957	30000.0
93	51.102	24.84	12.559	21.976	0.078	0.962	30000.0
94	53.663	26.272	13.829	24.356	0.086	0.956	30000.0
95	55.987	27.743	14.363	25.421	0.087	0.948	20000.0
96	50.898	24.793	12.686	22.33	0.076	0.961	20000.0
97	52.857	25.838	13.613	23.137	0.084	0.959	30000.0
98	50.077	24.275	12.965	22.36	0.077	0.964	20000.0
99	53.048	26.118	13.174	23.464	0.085	0.957	50000.0
100	54.585	26.662	13.838	23.488	0.086	0.959	30000.0
