NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
35	59.123	29.056	15.551	26.951	0.1	0.948	30000.0
36	61.201	30.161	15.26	26.87	0.104	0.944	30000.0
37	59.092	29.019	15.228	26.381	0.094	0.949	20000.0
38	54.224	26.937	13.969	24.679	0.091	0.951	20000.0
39	54.371	26.845	13.271	23.766	0.093	0.958	20000.0
40	59.539	29.031	15.233	26.333	0.1	0.946	30000.0
41	60.193	29.573	15.435	26.993	0.102	0.946	30000.0
42	58.654	28.885	14.92	25.738	0.098	0.952	30000.0
43	56.018	27.423	13.656	24.309	0.091	0.955	30000.0
44	59.737	29.375	15.004	26.108	0.1	0.949	40000.0
45	55.57	27.523	14.038	24.594	0.092	0.954	30000.0
46	58.816	28.847	15.351	26.235	0.098	0.949	50000.0
47	57.759	28.661	14.881	25.808	0.1	0.949	20000.0
48	59.204	28.956	15.164	26.246	0.097	0.947	20000.0
49	59.335	29.53	15.004	26.606	0.104	0.946	40000.0
50	59.159	29.118	15.29	26.17	0.095	0.949	20000.0
51	57.557	28.554	14.454	25.987	0.099	0.949	20000.0
52	58.372	28.906	14.521	25.581	0.1	0.95	40000.0
53	56.907	27.936	14.189	24.911	0.094	0.954	60000.0
54	57.435	27.886	14.898	25.438	0.096	0.954	40000.0
55	57.58	28.287	14.098	25.033	0.098	0.95	30000.0
56	58.328	28.732	14.982	26.317	0.095	0.948	20000.0
57	57.118	27.861	14.148	24.303	0.097	0.957	30000.0
58	59.857	29.406	15.409	26.659	0.098	0.947	60000.0
59	59.559	29.304	15.422	26.336	0.099	0.949	40000.0
60	58.86	29.074	14.924	26.221	0.099	0.946	20000.0
61	54.879	26.957	14.207	24.84	0.088	0.952	30000.0
62	59.521	28.839	14.594	25.572	0.094	0.95	20000.0
63	57.602	28.304	14.594	26.048	0.096	0.949	20000.0
64	59.775	29.28	15.523	26.894	0.1	0.945	60000.0
65	58.841	28.596	14.966	25.808	0.094	0.951	40000.0
66	55.795	27.43	13.787	24.261	0.097	0.954	30000.0
67	59.596	29.38	14.917	26.223	0.102	0.949	40000.0
68	57.974	28.224	14.861	25.829	0.097	0.95	20000.0
69	55.199	27.105	14.242	24.662	0.087	0.956	20000.0
70	59.352	28.891	15.425	26.597	0.098	0.947	20000.0
71	56.615	27.99	14.528	25.35	0.097	0.952	20000.0
72	57.698	28.186	14.804	25.529	0.095	0.951	30000.0
73	55.386	27.255	13.695	24.131	0.091	0.956	40000.0
74	55.365	27.361	14.24	25.4	0.088	0.95	40000.0
75	61.222	30.23	15.662	27.519	0.101	0.944	20000.0
76	56.008	27.198	14.036	24.23	0.083	0.957	30000.0
77	58.777	29.045	14.463	25.75	0.097	0.95	20000.0
78	57.239	28.128	14.541	25.442	0.101	0.949	50000.0
79	59.229	29.135	15.361	26.537	0.098	0.948	30000.0
80	55.473	27.398	14.228	25.018	0.092	0.953	30000.0
81	55.943	28.001	14.453	25.786	0.096	0.946	40000.0
82	57.756	28.933	15.133	26.832	0.099	0.946	40000.0
83	57.056	28.047	14.234	24.415	0.097	0.957	20000.0
84	56.253	27.72	14.135	24.959	0.095	0.952	30000.0
85	55.001	27.117	14.266	24.914	0.09	0.953	20000.0
86	57.548	28.646	14.232	25.414	0.095	0.949	40000.0
87	56.904	28.485	14.219	25.689	0.103	0.947	30000.0
88	54.564	26.61	13.937	24.645	0.088	0.953	30000.0
89	59.194	29.179	15.136	27.03	0.094	0.945	20000.0
90	53.445	26.33	13.458	23.544	0.085	0.957	20000.0
91	58.805	28.795	14.481	25.466	0.097	0.95	30000.0
92	56.613	28.133	14.308	24.94	0.093	0.954	30000.0
93	56.621	27.742	14.143	24.774	0.09	0.953	40000.0
94	55.561	27.383	14.194	25.269	0.092	0.952	20000.0
95	56.99	28.025	14.564	25.746	0.091	0.95	30000.0
96	53.591	26.147	13.612	24.005	0.086	0.955	30000.0
97	55.006	26.945	13.344	23.111	0.092	0.96	20000.0
98	55.852	27.185	13.828	24.09	0.092	0.956	20000.0
99	56.907	27.947	14.022	24.978	0.093	0.953	50000.0
100	58.414	28.712	14.589	24.888	0.101	0.955	50000.0
